0,1,2,3,4,5,6,7,8,9
GDA-LON,JEG293,2020-11-04 02:30:38,2020-11-04 04:06:04,2020-11-04 02:52:04,2020-11-04 01:22:38,,108,zwykła,CID00060
GDA-RZY,OTX822,2018-02-15 20:28:00,2018-02-15 22:18:51,2018-02-15 20:39:51,2018-02-15 18:56:00,,132,biznesowa,CID00018
LON-GDA,NFZ806,2018-01-07 10:29:42,2018-01-07 12:06:00,2018-01-07 10:46:00,2018-01-07 09:09:42,NFZ806-RIC709-EBU,120,zwykła,CID00075
RZY-GDA,BXN397,2019-09-15 15:55:52,2019-09-15 17:43:01,2019-09-15 15:41:01,2019-09-15 13:58:52,,157,zwykła,CID00016
LUB-GDA,OKU263,2020-01-12 21:32:20,2020-01-12 22:52:45,2020-01-12 21:52:45,2020-01-12 20:39:20,OKU263-CFN786-YMJ,93,biznesowa,CID00069
RZY-GDA,FFX619,2018-04-11 22:24:38,2018-04-12 00:12:47,2018-04-11 21:30:47,2018-04-11 19:48:38,,196,zwykła,CID00069
LUB-GDA,SGS708,2018-02-22 04:05:06,2018-02-22 05:29:31,2018-02-22 04:06:31,2018-02-22 02:53:06,,112,ekonomiczna,CID00038
GDA-LON,GBG324,2020-11-24 18:36:18,2020-11-24 20:19:44,2020-11-24 16:45:44,2020-11-24 15:16:18,,240,biznesowa,CID00057
POZ-GDA,PKY311,2018-04-09 14:47:20,2018-04-09 15:20:42,2018-04-09 12:41:42,2018-04-09 12:22:20,,185,zwykła,CID00059
LON-GDA,OKA669,2018-11-28 09:19:02,2018-11-28 10:57:20,2018-11-28 08:29:20,2018-11-28 06:53:02,,186,biznesowa,CID00099
GDA-RZY,ADQ817,2020-12-05 05:52:10,2020-12-05 07:47:01,2020-12-05 03:29:01,2020-12-05 01:45:10,,287,biznesowa,CID00091
RZY-GDA,VJD545,2018-12-02 14:13:35,2018-12-02 16:06:44,2018-12-02 12:34:44,2018-12-02 10:52:35,VJD545-ADQ817-JXQ,241,biznesowa,CID00002
GDA-POZ,RIC709,2019-02-17 02:46:45,2019-02-17 03:15:27,2019-02-17 03:04:27,2019-02-17 02:46:45,,35,zwykła,CID00077
RZY-GDA,BXN397,2020-09-07 10:53:13,2020-09-07 12:35:22,2020-09-07 12:35:22,2020-09-07 10:53:13,,27,ekonomiczna,CID00081
GDA-LON,EWQ632,2018-03-25 07:18:38,2018-03-25 08:52:04,2018-03-25 07:28:04,2018-03-25 05:58:38,,120,zwykła,CID00096
GDA-BRU,RIC709,2018-07-31 09:54:46,2018-07-31 11:07:11,2018-07-31 10:21:11,2018-07-31 09:11:46,,83,biznesowa,CID00074
RZY-GDA,CZZ946,2018-08-17 22:58:36,2018-08-18 00:54:45,2018-08-17 23:37:45,2018-08-17 21:55:36,,103,ekonomiczna,CID00082
BRU-GDA,IXP868,2018-10-29 12:58:00,2018-10-29 14:25:45,2018-10-29 14:13:45,2018-10-29 12:58:00,,38,biznesowa,CID00032
GDA-RZY,ATU836,2019-03-28 11:17:42,2019-03-28 13:04:33,2019-03-28 12:55:33,2019-03-28 11:11:42,,46,biznesowa,CID00028
GDA-RZY,BXN397,2020-05-12 09:16:54,2020-05-12 11:06:45,2020-05-12 10:24:45,2020-05-12 08:40:54,,76,ekonomiczna,CID00040
POZ-GDA,WPH429,2018-12-01 10:11:28,2018-12-01 10:32:50,2018-12-01 10:16:50,2018-12-01 09:57:28,WPH429-JEN168-BIT,54,zwykła,CID00094
GDA-LON,SWP380,2018-07-24 08:37:14,2018-07-24 10:14:40,2018-07-24 07:24:40,2018-07-24 05:55:14,,202,ekonomiczna,CID00014
LUB-GDA,JMW164,2020-01-28 08:47:35,2020-01-28 10:13:00,2020-01-28 06:54:00,2020-01-28 05:40:35,,227,ekonomiczna,CID00098
RZY-GDA,QER148,2018-05-29 18:11:12,2018-05-29 20:01:21,2018-05-29 15:56:21,2018-05-29 14:14:12,,277,zwykła,CID00018
GDA-LUB,TEF351,2019-12-06 01:01:21,2019-12-06 02:20:40,2019-12-05 22:40:40,2019-12-05 21:28:21,,253,ekonomiczna,CID00009
RZY-GDA,YPA105,2018-11-02 12:12:43,2018-11-02 13:59:52,2018-11-02 13:35:52,2018-11-02 11:53:43,,59,ekonomiczna,CID00090
GDA-BRU,OKA669,2019-03-11 17:12:33,2019-03-11 18:21:58,2019-03-11 16:11:58,2019-03-11 15:02:33,,170,biznesowa,CID00063
LUB-GDA,PIG739,2020-11-25 09:21:07,2020-11-25 10:42:32,2020-11-25 08:03:32,2020-11-25 06:50:07,,191,zwykła,CID00094
GDA-RZY,GRN416,2018-12-31 02:27:49,2018-12-31 04:22:40,2018-12-31 03:13:40,2018-12-31 01:29:49,,98,zwykła,CID00050
BRU-GDA,BJF685,2020-11-12 08:41:42,2020-11-12 10:04:27,2020-11-12 09:54:27,2020-11-12 08:38:42,,43,zwykła,CID00065
GDA-RZY,KYE127,2018-08-21 08:08:46,2018-08-21 10:00:37,2018-08-21 09:37:37,2018-08-21 07:53:46,,55,biznesowa,CID00010
GDA-RZY,VJD545,2020-12-04 15:08:42,2020-12-04 17:02:33,2020-12-04 13:01:33,2020-12-04 11:17:42,,271,ekonomiczna,CID00033
POZ-GDA,RWL118,2020-04-12 08:26:23,2020-04-12 08:55:45,2020-04-12 08:45:45,2020-04-12 08:26:23,,26,zwykła,CID00049
POZ-GDA,CYG904,2019-10-11 18:35:25,2019-10-11 18:58:47,2019-10-11 18:53:47,2019-10-11 18:34:25,,41,ekonomiczna,CID00005
GDA-LON,JEN168,2018-11-10 19:56:11,2018-11-10 21:26:37,2018-11-10 18:45:37,2018-11-10 17:16:11,,200,biznesowa,CID00065
GDA-LON,TGH391,2019-07-05 03:27:47,2019-07-05 04:57:13,2019-07-05 04:03:13,2019-07-05 02:33:47,,94,ekonomiczna,CID00034
POZ-GDA,HPI901,2019-09-24 02:11:28,2019-09-24 02:32:50,2019-09-24 01:58:50,2019-09-24 01:39:28,,72,ekonomiczna,CID00072
GDA-LON,TGH391,2019-01-29 16:56:33,2019-01-29 18:27:59,2019-01-29 15:14:59,2019-01-29 13:45:33,,231,ekonomiczna,CID00004
GDA-LON,JEN168,2019-11-06 04:02:37,2019-11-06 05:39:03,2019-11-06 04:07:03,2019-11-06 02:37:37,,125,ekonomiczna,CID00093
GDA-BRU,SRQ388,2020-04-03 15:53:50,2020-04-03 17:11:15,2020-04-03 15:34:15,2020-04-03 14:24:50,,129,zwykła,CID00014
LUB-GDA,ZVJ831,2019-09-30 08:45:58,2019-09-30 10:04:23,2019-09-30 06:06:23,2019-09-30 04:52:58,,273,ekonomiczna,CID00016
LUB-GDA,TEF351,2019-10-11 21:24:20,2019-10-11 22:49:45,2019-10-11 18:52:45,2019-10-11 17:39:20,,265,biznesowa,CID00048
BRU-GDA,VAU408,2020-10-03 12:36:39,2020-10-03 13:56:24,2020-10-03 12:23:24,2020-10-03 11:07:39,,129,biznesowa,CID00074
RZY-GDA,EWQ632,2019-03-08 15:34:00,2019-03-08 17:18:09,2019-03-08 16:52:09,2019-03-08 15:10:00,EWQ632-PIG739-ZOW,64,ekonomiczna,CID00070
GDA-LON,JEN168,2018-12-16 19:55:32,2018-12-16 21:28:58,2018-12-16 19:45:58,2018-12-16 18:16:32,,139,ekonomiczna,CID00097
GDA-RZY,VXL974,2019-08-22 06:24:07,2019-08-22 08:20:58,2019-08-22 07:02:58,2019-08-22 05:19:07,,105,zwykła,CID00054
LUB-GDA,VXL974,2019-07-09 12:00:32,2019-07-09 13:24:57,2019-07-09 11:26:57,2019-07-09 10:13:32,,147,biznesowa,CID00058
LUB-GDA,VAU408,2018-04-06 16:09:27,2018-04-06 17:22:52,2018-04-06 15:59:52,2018-04-06 14:46:27,VAU408-WPH429-PLN,123,ekonomiczna,CID00086
GDA-BRU,EUF281,2018-06-12 19:02:49,2018-06-12 20:25:14,2018-06-12 19:33:14,2018-06-12 18:23:49,,79,zwykła,CID00017
GDA-BRU,KMG893,2018-11-22 03:16:51,2018-11-22 04:29:16,2018-11-22 04:26:16,2018-11-22 03:16:51,,26,zwykła,CID00055
GDA-LON,PKY311,2020-03-13 04:07:49,2020-03-13 05:49:15,2020-03-13 05:37:15,2020-03-13 04:07:49,,28,biznesowa,CID00085
GDA-POZ,CPM454,2018-12-20 08:28:38,2018-12-20 08:47:20,2018-12-20 07:39:20,2018-12-20 07:21:38,,107,zwykła,CID00093
RZY-GDA,UDW638,2018-03-06 02:59:30,2018-03-06 04:51:39,2018-03-06 00:25:39,2018-03-05 22:43:30,,296,zwykła,CID00060
LON-GDA,RWL118,2020-10-01 16:06:13,2020-10-01 17:45:31,2020-10-01 14:23:31,2020-10-01 12:47:13,RWL118-EKK256-EFX,239,biznesowa,CID00076
GDA-LUB,KYE127,2019-09-11 17:53:05,2019-09-11 19:14:24,2019-09-11 16:33:24,2019-09-11 15:21:05,KYE127-HTN138-CWI,192,biznesowa,CID00039
POZ-GDA,SBR812,2019-03-30 00:02:51,2019-03-30 00:34:13,2019-03-30 00:22:13,2019-03-30 00:02:51,,38,ekonomiczna,CID00044
LON-GDA,TEF351,2018-10-21 11:16:23,2018-10-21 12:55:41,2018-10-21 09:48:41,2018-10-21 08:12:23,,224,ekonomiczna,CID00039
LON-GDA,GRN416,2018-05-08 12:01:45,2018-05-08 13:50:03,2018-05-08 10:42:03,2018-05-08 09:05:45,,216,zwykła,CID00096
GDA-POZ,ADQ817,2019-01-22 08:30:02,2019-01-22 08:48:44,2019-01-22 08:18:44,2019-01-22 08:01:02,ADQ817-NFZ806-JQO,69,ekonomiczna,CID00019
RZY-GDA,MSU178,2020-01-07 11:26:52,2020-01-07 13:20:01,2020-01-07 09:08:01,2020-01-07 07:25:52,,281,biznesowa,CID00037
GDA-LUB,ADQ817,2020-01-25 17:58:53,2020-01-25 19:13:12,2020-01-25 19:11:12,2020-01-25 17:58:53,,36,ekonomiczna,CID00093
LON-GDA,UTH218,2019-04-01 23:13:57,2019-04-02 00:57:15,2019-04-01 23:53:15,2019-04-01 22:16:57,,97,ekonomiczna,CID00010
POZ-GDA,GRN416,2020-11-25 01:03:33,2020-11-25 01:31:55,2020-11-25 00:56:55,2020-11-25 00:37:33,,66,ekonomiczna,CID00062
LON-GDA,HTF535,2020-09-03 20:18:06,2020-09-03 21:59:24,2020-09-03 19:44:24,2020-09-03 18:08:06,,170,biznesowa,CID00013
POZ-GDA,AKX884,2020-01-08 05:32:09,2020-01-08 05:59:31,2020-01-08 03:04:31,2020-01-08 02:45:09,,207,ekonomiczna,CID00068
BRU-GDA,CSG301,2018-04-07 20:45:24,2018-04-07 22:15:09,2018-04-07 17:45:09,2018-04-07 16:29:24,,296,biznesowa,CID00061
LON-GDA,JMW164,2018-10-27 02:17:33,2018-10-27 03:54:51,2018-10-27 03:47:51,2018-10-27 02:11:33,,46,biznesowa,CID00010
BRU-GDA,VPC312,2018-08-30 11:52:41,2018-08-30 13:21:26,2018-08-30 09:01:26,2018-08-30 07:45:41,,287,ekonomiczna,CID00096
RZY-GDA,EWQ632,2020-11-17 14:23:57,2020-11-17 16:06:06,2020-11-17 15:58:06,2020-11-17 14:15:57,,48,zwykła,CID00053
POZ-GDA,IXP868,2018-11-11 00:58:11,2018-11-11 01:29:33,2018-11-10 21:17:33,2018-11-10 20:58:11,IXP868-ZAR848-DIJ,280,zwykła,CID00052
POZ-GDA,BXN397,2019-11-13 22:18:23,2019-11-13 22:38:45,2019-11-13 20:01:45,2019-11-13 19:42:23,,196,zwykła,CID00050
GDA-LON,TEF351,2018-04-11 22:29:03,2018-04-12 00:12:29,2018-04-11 23:58:29,2018-04-11 22:29:03,,23,ekonomiczna,CID00040
GDA-BRU,VPC312,2020-03-23 13:25:32,2020-03-23 14:48:57,2020-03-23 11:52:57,2020-03-23 10:43:32,,202,zwykła,CID00083
BRU-GDA,MSU178,2020-06-29 12:27:28,2020-06-29 13:48:13,2020-06-29 11:21:13,2020-06-29 10:05:28,,182,biznesowa,CID00077
RZY-GDA,CKG238,2018-09-11 21:26:24,2018-09-11 23:20:33,2018-09-11 21:59:33,2018-09-11 20:17:24,CKG238-HTN138-SMI,109,zwykła,CID00078
GDA-BRU,HTF535,2020-12-21 18:04:25,2020-12-21 19:27:50,2020-12-21 17:35:50,2020-12-21 16:26:25,,138,ekonomiczna,CID00092
POZ-GDA,ATU836,2019-06-24 20:28:19,2019-06-24 20:59:41,2019-06-24 16:38:41,2019-06-24 16:19:19,,289,zwykła,CID00068
GDA-LON,LXU103,2020-04-16 18:38:26,2020-04-16 20:19:52,2020-04-16 18:00:52,2020-04-16 16:31:26,,167,ekonomiczna,CID00028
LUB-GDA,PIG739,2019-12-09 15:31:46,2019-12-09 16:56:11,2019-12-09 14:14:11,2019-12-09 13:00:46,,191,biznesowa,CID00057
GDA-POZ,CZZ946,2019-01-08 19:31:20,2019-01-08 20:01:02,2019-01-08 17:19:02,2019-01-08 17:01:20,,190,biznesowa,CID00020
GDA-LON,QER148,2020-01-19 05:20:39,2020-01-19 07:03:05,2020-01-19 04:35:05,2020-01-19 03:05:39,,175,ekonomiczna,CID00002
BRU-GDA,MSU178,2018-11-16 06:13:00,2018-11-16 07:34:45,2018-11-16 03:27:45,2018-11-16 02:12:00,,281,zwykła,CID00074
POZ-GDA,NSZ186,2019-03-04 01:33:54,2019-03-04 01:57:16,2019-03-03 22:40:16,2019-03-03 22:20:54,,233,biznesowa,CID00082
LON-GDA,YDX649,2020-03-06 23:41:15,2020-03-07 01:30:33,2020-03-06 21:12:33,2020-03-06 19:36:15,,285,biznesowa,CID00037
LON-GDA,GRN416,2018-03-17 21:18:17,2018-03-17 23:02:35,2018-03-17 22:54:35,2018-03-17 21:18:17,,30,zwykła,CID00026
GDA-LUB,GRN416,2018-04-01 20:35:39,2018-04-01 21:56:58,2018-04-01 20:51:58,2018-04-01 19:39:39,,96,ekonomiczna,CID00059
BRU-GDA,LXU103,2020-11-04 16:07:31,2020-11-04 17:37:16,2020-11-04 13:24:16,2020-11-04 12:08:31,,279,zwykła,CID00011
BRU-GDA,ZVJ831,2018-07-28 14:41:57,2018-07-28 16:05:42,2018-07-28 13:29:42,2018-07-28 12:13:57,,188,biznesowa,CID00029
GDA-RZY,PFR606,2019-03-29 09:56:02,2019-03-29 11:49:53,2019-03-29 11:08:53,2019-03-29 09:25:02,,71,ekonomiczna,CID00058
GDA-BRU,NFZ806,2019-01-16 00:05:19,2019-01-16 01:16:44,2019-01-15 21:47:44,2019-01-15 20:38:19,,247,zwykła,CID00055
BRU-GDA,HTN138,2019-09-05 23:42:46,2019-09-06 01:09:31,2019-09-05 23:25:31,2019-09-05 22:09:46,,133,zwykła,CID00049
GDA-POZ,HPS385,2018-05-03 22:37:22,2018-05-03 23:05:04,2018-05-03 21:27:04,2018-05-03 21:09:22,,128,zwykła,CID00092
GDA-LUB,IXP868,2020-01-23 20:26:01,2020-01-23 21:48:20,2020-01-23 17:36:20,2020-01-23 16:24:01,,282,ekonomiczna,CID00051
GDA-POZ,PKY311,2019-10-16 18:00:08,2019-10-16 18:30:50,2019-10-16 15:27:50,2019-10-16 15:10:08,,210,ekonomiczna,CID00045
GDA-POZ,FFX619,2019-11-20 11:55:55,2019-11-20 12:27:37,2019-11-20 10:25:37,2019-11-20 10:07:55,,148,zwykła,CID00034
LON-GDA,UCC555,2018-12-21 11:19:08,2018-12-21 13:01:26,2018-12-21 09:25:26,2018-12-21 07:49:08,,250,biznesowa,CID00047
GDA-POZ,TLU612,2018-06-07 21:09:15,2018-06-07 21:26:57,2018-06-07 20:37:57,2018-06-07 20:20:15,,89,ekonomiczna,CID00078
LUB-GDA,PFR606,2018-10-31 14:46:48,2018-10-31 16:11:13,2018-10-31 15:03:13,2018-10-31 13:49:48,,97,zwykła,CID00098
BRU-GDA,RIC709,2020-08-22 15:11:04,2020-08-22 16:37:49,2020-08-22 16:11:49,2020-08-22 14:56:04,,55,biznesowa,CID00074
GDA-BRU,AKT247,2018-06-12 18:29:21,2018-06-12 19:43:46,2018-06-12 19:20:46,2018-06-12 18:11:21,,58,ekonomiczna,CID00083
BRU-GDA,AKT247,2018-05-11 22:55:30,2018-05-12 00:14:15,2018-05-11 23:59:15,2018-05-11 22:43:30,,52,biznesowa,CID00085
POZ-GDA,TEF351,2020-05-25 07:02:11,2020-05-25 07:21:33,2020-05-25 04:23:33,2020-05-25 04:04:11,,218,zwykła,CID00007
LON-GDA,HPI901,2019-03-03 05:40:51,2019-03-03 07:30:09,2019-03-03 04:20:09,2019-03-03 02:43:51,HPI901-DRU996-IRV,217,ekonomiczna,CID00023
BRU-GDA,OOH181,2020-12-20 04:24:09,2020-12-20 05:44:54,2020-12-20 03:50:54,2020-12-20 02:35:09,,149,ekonomiczna,CID00081
POZ-GDA,KZG738,2018-10-08 22:32:03,2018-10-08 23:04:25,2018-10-08 20:29:25,2018-10-08 20:10:03,,182,ekonomiczna,CID00032
GDA-RZY,HXG104,2019-08-26 12:20:10,2019-08-26 14:13:01,2019-08-26 10:37:01,2019-08-26 08:53:10,,247,zwykła,CID00004
LON-GDA,RWL118,2019-08-24 02:10:32,2019-08-24 03:51:50,2019-08-24 01:40:50,2019-08-24 00:04:32,,166,ekonomiczna,CID00013
GDA-POZ,GRN416,2018-10-21 07:59:51,2018-10-21 08:24:33,2018-10-21 08:01:33,2018-10-21 07:43:51,,56,zwykła,CID00028
LUB-GDA,CFN786,2020-01-17 10:23:25,2020-01-17 11:42:50,2020-01-17 07:28:50,2020-01-17 06:15:25,,288,biznesowa,CID00071
LUB-GDA,UTH218,2020-08-16 18:50:30,2020-08-16 20:05:55,2020-08-16 17:41:55,2020-08-16 16:28:30,,182,zwykła,CID00045
GDA-BRU,ADQ817,2020-11-20 14:02:54,2020-11-20 15:16:19,2020-11-20 12:12:19,2020-11-20 11:02:54,,220,zwykła,CID00056
BRU-GDA,CYG904,2020-07-04 19:32:03,2020-07-04 21:01:48,2020-07-04 19:08:48,2020-07-04 17:53:03,,139,zwykła,CID00038
LON-GDA,WTI108,2019-12-27 11:28:14,2019-12-27 13:15:32,2019-12-27 11:13:32,2019-12-27 09:37:14,,151,zwykła,CID00051
GDA-LON,CSG301,2018-01-07 09:21:00,2018-01-07 10:53:26,2018-01-07 10:50:26,2018-01-07 09:21:00,,32,ekonomiczna,CID00088
GDA-RZY,OKU263,2020-07-07 09:58:12,2020-07-07 11:45:03,2020-07-07 07:58:03,2020-07-07 06:14:12,,264,biznesowa,CID00014
LUB-GDA,IXP868,2020-09-02 03:45:16,2020-09-02 05:05:41,2020-09-02 01:42:41,2020-09-02 00:29:16,,236,ekonomiczna,CID00052
LUB-GDA,MXV308,2019-10-26 09:05:21,2019-10-26 10:19:46,2019-10-26 08:50:46,2019-10-26 07:37:21,,128,biznesowa,CID00020
BRU-GDA,HGN280,2019-02-13 03:46:52,2019-02-13 05:03:37,2019-02-13 05:02:37,2019-02-13 03:46:52,,40,biznesowa,CID00029
GDA-RZY,SRQ388,2019-07-16 17:39:32,2019-07-16 19:23:23,2019-07-16 16:52:23,2019-07-16 15:08:32,,191,ekonomiczna,CID00011
GDA-BRU,ZHE158,2019-08-29 10:00:37,2019-08-29 11:13:02,2019-08-29 11:10:02,2019-08-29 10:00:37,,35,biznesowa,CID00024
LUB-GDA,EWQ632,2020-08-15 16:54:57,2020-08-15 18:12:22,2020-08-15 16:07:22,2020-08-15 14:53:57,,161,biznesowa,CID00076
GDA-LON,RIC709,2019-08-27 14:51:57,2019-08-27 16:31:23,2019-08-27 15:11:23,2019-08-27 13:41:57,RIC709-CZZ946-DHF,110,ekonomiczna,CID00044
LUB-GDA,PZN277,2018-12-04 17:26:53,2018-12-04 18:45:18,2018-12-04 16:21:18,2018-12-04 15:07:53,,179,biznesowa,CID00057
GDA-BRU,QZO798,2020-05-18 02:32:03,2020-05-18 03:50:28,2020-05-18 03:26:28,2020-05-18 02:17:03,QZO798-TLU612-VIQ,55,biznesowa,CID00046
LUB-GDA,NSZ186,2018-01-05 15:48:24,2018-01-05 17:04:49,2018-01-05 16:08:49,2018-01-05 14:55:24,,93,ekonomiczna,CID00091
GDA-POZ,GBG324,2019-06-16 21:29:43,2019-06-16 21:49:25,2019-06-16 17:39:25,2019-06-16 17:21:43,,288,zwykła,CID00024
BRU-GDA,UCY529,2018-12-08 11:10:24,2018-12-08 12:37:09,2018-12-08 10:43:09,2018-12-08 09:27:24,UCY529-ZAR848-FAK,143,zwykła,CID00006
GDA-LUB,QER148,2018-05-25 16:02:04,2018-05-25 17:16:23,2018-05-25 14:19:23,2018-05-25 13:07:04,,215,ekonomiczna,CID00057
GDA-RZY,FFX619,2019-02-28 02:26:01,2019-02-28 04:23:52,2019-02-28 04:09:52,2019-02-28 02:26:01,,34,zwykła,CID00046
LUB-GDA,JEG293,2018-05-17 03:38:06,2018-05-17 04:55:31,2018-05-17 01:38:31,2018-05-17 00:25:06,,233,biznesowa,CID00019
GDA-RZY,EHR562,2019-07-13 10:22:12,2019-07-13 12:06:03,2019-07-13 09:15:03,2019-07-13 07:31:12,,211,ekonomiczna,CID00042
RZY-GDA,JMW164,2019-11-27 12:55:31,2019-11-27 14:39:40,2019-11-27 14:37:40,2019-11-27 12:55:31,,27,zwykła,CID00058
LUB-GDA,HXG104,2019-09-14 01:37:36,2019-09-14 02:59:01,2019-09-14 02:11:01,2019-09-14 00:57:36,,80,biznesowa,CID00066
LON-GDA,HPI901,2018-11-13 14:02:51,2018-11-13 15:52:09,2018-11-13 15:22:09,2018-11-13 13:45:51,,57,biznesowa,CID00064
LON-GDA,CFN786,2019-06-26 00:09:56,2019-06-26 01:59:14,2019-06-25 22:21:14,2019-06-25 20:44:56,,245,zwykła,CID00092
GDA-BRU,KZG738,2018-10-31 11:49:47,2018-10-31 13:12:12,2018-10-31 12:59:12,2018-10-31 11:49:47,,27,ekonomiczna,CID00008
GDA-BRU,CPM454,2019-12-13 20:48:04,2019-12-13 22:11:29,2019-12-13 17:38:29,2019-12-13 16:29:04,,299,ekonomiczna,CID00017
GDA-LON,TGH391,2018-02-03 11:27:53,2018-02-03 12:58:19,2018-02-03 11:24:19,2018-02-03 09:54:53,,133,zwykła,CID00088
LUB-GDA,ZVJ831,2019-07-18 21:22:54,2019-07-18 22:38:19,2019-07-18 20:22:19,2019-07-18 19:08:54,,174,biznesowa,CID00091
GDA-LON,ATU836,2018-11-07 15:48:03,2018-11-07 17:26:29,2018-11-07 16:48:29,2018-11-07 15:19:03,,69,ekonomiczna,CID00045
LON-GDA,MSU178,2018-07-18 04:35:33,2018-07-18 06:18:51,2018-07-18 05:25:51,2018-07-18 03:49:33,,86,biznesowa,CID00033
GDA-POZ,HTN138,2019-07-08 03:47:33,2019-07-08 04:19:15,2019-07-08 04:05:15,2019-07-08 03:47:33,,34,biznesowa,CID00003
GDA-LUB,PZN277,2020-07-13 00:15:01,2020-07-13 01:32:20,2020-07-12 21:18:20,2020-07-12 20:06:01,,289,zwykła,CID00024
LUB-GDA,MXV308,2019-01-05 01:20:31,2019-01-05 02:46:56,2019-01-05 02:29:56,2019-01-05 01:16:31,,44,biznesowa,CID00079
GDA-LUB,ATU836,2020-02-05 07:04:24,2020-02-05 08:16:43,2020-02-05 06:03:43,2020-02-05 04:51:24,ATU836-SRQ388-FYB,173,ekonomiczna,CID00007
LUB-GDA,VJD545,2019-03-27 20:02:38,2019-03-27 21:26:03,2019-03-27 18:40:03,2019-03-27 17:26:38,,196,ekonomiczna,CID00085
GDA-BRU,VJD545,2018-07-18 12:49:04,2018-07-18 14:02:29,2018-07-18 13:17:29,2018-07-18 12:08:04,,81,biznesowa,CID00000
GDA-LON,AKG739,2018-07-09 03:26:48,2018-07-09 05:04:14,2018-07-09 02:23:14,2018-07-09 00:53:48,,193,biznesowa,CID00098
LON-GDA,VXL974,2018-06-02 19:23:42,2018-06-02 21:11:00,2018-06-02 18:43:00,2018-06-02 17:06:42,,177,zwykła,CID00009
LUB-GDA,MSU178,2018-05-21 10:16:01,2018-05-21 11:34:26,2018-05-21 07:40:26,2018-05-21 06:27:01,,269,zwykła,CID00031
GDA-RZY,NGC950,2018-11-09 06:04:19,2018-11-09 08:02:10,2018-11-09 07:48:10,2018-11-09 06:04:19,,20,biznesowa,CID00082
GDA-RZY,CPM454,2020-09-11 04:05:13,2020-09-11 05:54:04,2020-09-11 01:45:04,2020-09-11 00:01:13,,284,biznesowa,CID00010
GDA-BRU,RHA145,2019-10-08 17:31:54,2019-10-08 18:45:19,2019-10-08 17:36:19,2019-10-08 16:26:54,,105,zwykła,CID00065
GDA-POZ,PIG739,2019-08-25 12:29:53,2019-08-25 12:50:35,2019-08-25 12:16:35,2019-08-25 11:58:53,,71,zwykła,CID00059
LUB-GDA,PFR606,2018-07-25 09:48:41,2018-07-25 11:09:06,2018-07-25 09:26:06,2018-07-25 08:12:41,,136,biznesowa,CID00010
GDA-LON,SGS708,2018-09-13 01:56:07,2018-09-13 03:38:33,2018-09-13 00:27:33,2018-09-12 22:58:07,,218,biznesowa,CID00049
RZY-GDA,DPO296,2020-05-25 21:17:11,2020-05-25 23:13:20,2020-05-25 19:20:20,2020-05-25 17:38:11,,259,zwykła,CID00068
GDA-LUB,TLU612,2018-09-18 07:16:35,2018-09-18 08:41:54,2018-09-18 07:33:54,2018-09-18 06:21:35,,95,zwykła,CID00085
GDA-RZY,TLU612,2020-04-11 05:15:23,2020-04-11 07:08:14,2020-04-11 04:09:14,2020-04-11 02:25:23,,210,ekonomiczna,CID00089
GDA-LUB,JWO376,2018-06-23 22:40:13,2018-06-24 00:05:32,2018-06-23 19:34:32,2018-06-23 18:22:13,,298,zwykła,CID00063
POZ-GDA,GRN416,2019-06-14 03:04:01,2019-06-14 03:36:23,2019-06-14 00:53:23,2019-06-14 00:34:01,,190,zwykła,CID00097
GDA-LUB,RIC709,2020-10-08 17:29:28,2020-10-08 18:42:47,2020-10-08 15:22:47,2020-10-08 14:10:28,,239,ekonomiczna,CID00060
LUB-GDA,LPR283,2019-11-10 18:35:25,2019-11-10 19:50:50,2019-11-10 17:19:50,2019-11-10 16:06:25,,189,ekonomiczna,CID00096
POZ-GDA,MSU178,2020-11-28 21:03:17,2020-11-28 21:35:39,2020-11-28 18:33:39,2020-11-28 18:14:17,,209,ekonomiczna,CID00031
LUB-GDA,RWL118,2019-12-11 11:21:53,2019-12-11 12:39:18,2019-12-11 11:43:18,2019-12-11 10:29:53,,92,zwykła,CID00084
GDA-LON,YQG797,2019-08-12 02:37:07,2019-08-12 04:20:33,2019-08-12 02:06:33,2019-08-12 00:37:07,YQG797-BXN397-BEK,160,biznesowa,CID00056
BRU-GDA,OKA669,2019-10-01 09:47:22,2019-10-01 11:09:07,2019-10-01 11:03:07,2019-10-01 09:47:22,,23,biznesowa,CID00051
GDA-LON,JEN168,2020-10-23 03:07:40,2020-10-23 04:43:06,2020-10-23 02:08:06,2020-10-23 00:38:40,,189,ekonomiczna,CID00069
LUB-GDA,VJD545,2020-01-19 08:17:30,2020-01-19 09:42:55,2020-01-19 09:07:55,2020-01-19 07:54:30,VJD545-DPO296-THG,63,ekonomiczna,CID00056
LON-GDA,DSE834,2018-05-04 21:30:44,2018-05-04 23:20:02,2018-05-04 18:49:02,2018-05-04 17:12:44,,298,zwykła,CID00037
GDA-LON,CZP500,2018-04-27 11:37:44,2018-04-27 13:11:10,2018-04-27 11:44:10,2018-04-27 10:14:44,,123,biznesowa,CID00003
GDA-RZY,YDX649,2018-10-07 08:30:12,2018-10-07 10:27:03,2018-10-07 10:00:03,2018-10-07 08:16:12,,54,ekonomiczna,CID00007
GDA-LON,PFR606,2020-12-01 11:21:39,2020-12-01 13:05:05,2020-12-01 11:42:05,2020-12-01 10:12:39,,109,biznesowa,CID00080
