0,1,2,3,4,5,6,7,8,9
WRO-GDA,XFR597,2019-09-28 04:13:23,2019-09-28 04:44:54,2019-09-28 03:45:54,2019-09-28 03:19:23,,94,ekonomiczna,CID00068
KRA-GDA,JMW164,2019-02-27 18:53:12,2019-02-27 19:33:12,2019-02-27 16:58:12,2019-02-27 16:22:12,,191,zwykła,CID00097
PRA-GDA,NLQ869,2019-04-24 01:14:28,2019-04-24 02:06:13,2019-04-23 21:59:13,2019-04-23 21:14:28,,280,ekonomiczna,CID00039
POZ-GDA,XMA831,2020-10-04 16:59:39,2020-10-04 17:27:01,2020-10-04 13:41:01,2020-10-04 13:21:39,,258,biznesowa,CID00096
BRU-GDA,WMU319,2018-07-21 02:09:28,2018-07-21 03:35:21,2018-07-21 00:08:21,2018-07-20 22:44:28,,245,biznesowa,CID00046
GDA-BAR,KMG893,2020-10-13 05:43:40,2020-10-13 08:18:37,2020-10-13 04:58:37,2020-10-13 02:28:40,,235,zwykła,CID00038
GDA-LUB,RIC709,2019-05-01 07:04:19,2019-05-01 08:27:38,2019-05-01 05:39:38,2019-05-01 04:27:19,,197,biznesowa,CID00078
RZY-GDA,TEF351,2020-11-30 21:29:12,2020-11-30 23:12:21,2020-11-30 18:53:21,2020-11-30 17:11:12,,298,biznesowa,CID00051
GDA-LON,EUF281,2020-08-02 16:36:54,2020-08-02 18:08:20,2020-08-02 17:44:20,2020-08-02 16:14:54,,62,biznesowa,CID00050
BER-GDA,IZF199,2018-07-19 10:30:35,2018-07-19 11:09:24,2018-07-19 10:52:24,2018-07-19 10:23:35,,47,zwykła,CID00035
GDA-BER,PFR606,2020-03-08 07:13:13,2020-03-08 07:45:34,2020-03-08 07:42:34,2020-03-08 07:13:13,,21,biznesowa,CID00079
LON-GDA,OKU263,2019-04-12 07:04:01,2019-04-12 08:53:19,2019-04-12 05:45:19,2019-04-12 04:09:01,,215,ekonomiczna,CID00043
RZY-GDA,LNB942,2019-07-16 13:46:39,2019-07-16 15:46:56,2019-07-16 14:09:56,2019-07-16 12:20:39,,126,ekonomiczna,CID00081
GDA-LIP,ZIA282,2020-05-05 15:32:05,2020-05-05 16:12:18,2020-05-05 12:49:18,2020-05-05 12:13:05,,239,ekonomiczna,CID00082
RZY-GDA,OGT927,2020-02-03 17:20:14,2020-02-03 19:15:23,2020-02-03 16:03:23,2020-02-03 14:21:14,,219,ekonomiczna,CID00084
GDA-PRA,YQG797,2018-01-25 19:21:35,2018-01-25 20:18:20,2018-01-25 16:17:20,2018-01-25 15:33:35,,268,ekonomiczna,CID00031
BER-GDA,UTW444,2018-03-14 23:35:00,2018-03-15 00:17:49,2018-03-14 21:56:49,2018-03-14 21:28:00,,167,ekonomiczna,CID00093
GDA-LUB,UGV330,2019-08-07 19:15:51,2019-08-07 20:43:06,2019-08-07 20:34:06,2019-08-07 19:15:51,,36,ekonomiczna,CID00069
RZY-GDA,HPS385,2020-12-18 00:16:17,2020-12-18 01:58:26,2020-12-18 01:58:26,2020-12-18 00:16:17,,35,zwykła,CID00081
GDA-LIP,WNJ711,2018-11-27 17:56:27,2018-11-27 18:41:40,2018-11-27 16:02:40,2018-11-27 15:26:27,,190,ekonomiczna,CID00006
GDA-BRU,KIZ754,2020-07-13 17:43:44,2020-07-13 18:56:09,2020-07-13 16:56:09,2020-07-13 15:46:44,,157,ekonomiczna,CID00042
BRU-GDA,GVT102,2018-07-05 06:17:10,2018-07-05 07:37:55,2018-07-05 04:39:55,2018-07-05 03:24:10,,213,zwykła,CID00006
GDA-WRO,VGS147,2019-02-07 22:00:23,2019-02-07 22:40:26,2019-02-07 18:42:26,2019-02-07 18:12:23,,268,biznesowa,CID00021
LON-GDA,JRE214,2020-08-21 17:19:44,2020-08-21 19:01:02,2020-08-21 18:22:02,2020-08-21 16:45:44,,74,zwykła,CID00004
RZY-GDA,UTW444,2019-12-28 17:16:46,2019-12-28 19:15:03,2019-12-28 17:22:03,2019-12-28 15:32:46,,144,ekonomiczna,CID00079
POZ-GDA,XVI582,2020-08-23 17:21:46,2020-08-23 17:45:08,2020-08-23 14:06:08,2020-08-23 13:46:46,,255,ekonomiczna,CID00094
LUB-GDA,VLP255,2018-02-13 00:26:01,2018-02-13 01:52:26,2018-02-12 21:30:26,2018-02-12 20:17:01,VLP255-LAJ480-DBS,289,zwykła,CID00046
GDA-LUB,ZZD514,2019-10-21 15:47:45,2019-10-21 17:07:04,2019-10-21 16:44:04,2019-10-21 15:31:45,ZZD514-QOU250-FSV,56,ekonomiczna,CID00008
BAR-GDA,YMK691,2019-11-06 15:26:34,2019-11-06 18:07:08,2019-11-06 16:34:08,2019-11-06 14:02:34,,124,biznesowa,CID00020
GDA-RZY,XTL775,2018-04-01 09:55:38,2018-04-01 11:40:29,2018-04-01 09:21:29,2018-04-01 07:37:38,,178,zwykła,CID00075
GDA-PRA,KMG893,2020-12-22 15:11:09,2020-12-22 16:04:54,2020-12-22 14:33:54,2020-12-22 13:50:09,,121,biznesowa,CID00020
LON-GDA,GIP375,2020-11-04 15:00:56,2020-11-04 16:48:14,2020-11-04 13:40:14,2020-11-04 12:03:56,,217,biznesowa,CID00011
GDA-LUB,WMU319,2019-06-19 02:43:43,2019-06-19 04:05:02,2019-06-19 02:24:02,2019-06-19 01:11:43,,132,zwykła,CID00050
GDA-BER,UFJ965,2019-08-25 07:29:21,2019-08-25 07:59:42,2019-08-25 04:04:42,2019-08-25 03:35:21,,274,ekonomiczna,CID00006
KRA-GDA,CKG238,2018-06-27 06:31:35,2018-06-27 07:18:35,2018-06-27 06:01:35,2018-06-27 05:25:35,,106,zwykła,CID00007
GDA-KRA,JWO376,2019-08-24 04:53:49,2019-08-24 05:42:52,2019-08-24 05:30:52,2019-08-24 04:53:49,,37,ekonomiczna,CID00015
KRA-GDA,VJD545,2018-08-04 02:22:52,2018-08-04 03:10:52,2018-08-03 22:46:52,2018-08-03 22:10:52,,292,zwykła,CID00097
GDA-WRO,VEI878,2019-11-29 22:00:06,2019-11-29 22:34:09,2019-11-29 22:15:09,2019-11-29 21:45:06,,55,ekonomiczna,CID00083
GDA-LUB,VEI654,2019-12-31 18:36:22,2019-12-31 19:55:37,2019-12-31 18:41:37,2019-12-31 17:23:22,,113,zwykła,CID00058
GDA-PRA,AFS996,2020-03-25 17:23:01,2020-03-25 18:08:46,2020-03-25 13:50:46,2020-03-25 13:07:01,,296,zwykła,CID00070
GDA-BRU,INR513,2019-12-29 08:01:47,2019-12-29 09:21:46,2019-12-29 08:10:46,2019-12-29 06:58:47,,103,zwykła,CID00025
GDA-LUB,VLL159,2020-12-28 21:08:13,2020-12-28 22:29:32,2020-12-28 21:35:32,2020-12-28 20:23:13,,85,biznesowa,CID00034
GDA-POZ,CKG238,2020-08-26 19:06:02,2020-08-26 19:30:44,2020-08-26 18:46:44,2020-08-26 18:29:02,,77,ekonomiczna,CID00015
PRA-GDA,KIZ754,2020-10-08 19:36:09,2020-10-08 20:33:54,2020-10-08 16:55:54,2020-10-08 16:11:09,,245,zwykła,CID00051
BAR-GDA,CZP500,2018-08-25 05:05:44,2018-08-25 07:37:18,2018-08-25 03:39:18,2018-08-25 01:07:44,,278,zwykła,CID00097
GDA-POZ,QOU250,2018-08-28 19:22:13,2018-08-28 19:52:55,2018-08-28 19:01:55,2018-08-28 18:44:13,,78,zwykła,CID00043
BRU-GDA,GIP375,2020-03-31 17:57:11,2020-03-31 19:16:56,2020-03-31 16:16:56,2020-03-31 15:01:11,,216,biznesowa,CID00097
LUB-GDA,OGT927,2018-06-13 08:02:56,2018-06-13 09:28:21,2018-06-13 08:00:21,2018-06-13 06:46:56,,116,zwykła,CID00054
GDA-LON,PKY311,2020-11-10 20:04:17,2020-11-10 21:40:43,2020-11-10 17:21:43,2020-11-10 15:52:17,,292,ekonomiczna,CID00082
GDA-RZY,VLP255,2020-06-09 20:25:09,2020-06-09 22:23:00,2020-06-09 21:10:00,2020-06-09 19:26:09,VLP255-ZQE902-RFJ,99,ekonomiczna,CID00005
GDA-WAR,MIH260,2018-03-08 16:19:17,2018-03-08 16:53:54,2018-03-08 12:27:54,2018-03-08 12:05:17,,294,ekonomiczna,CID00079
GDA-BRU,LUX293,2019-02-04 05:28:49,2019-02-04 06:43:14,2019-02-04 06:38:14,2019-02-04 05:28:49,LUX293-XVI582-JCF,34,zwykła,CID00010
GDA-LUB,QZS377,2018-07-18 09:37:52,2018-07-18 11:00:07,2018-07-18 07:25:07,2018-07-18 06:06:52,,251,biznesowa,CID00047
GDA-POZ,TLU612,2018-11-10 07:28:49,2018-11-10 07:58:31,2018-11-10 03:38:31,2018-11-10 03:20:49,,288,biznesowa,CID00029
GDA-PRA,BCI542,2018-09-04 22:32:12,2018-09-04 23:26:57,2018-09-04 19:54:57,2018-09-04 19:11:12,BCI542-BZC981-RNI,241,zwykła,CID00066
BAR-GDA,YAQ442,2018-05-12 19:07:34,2018-05-12 21:48:08,2018-05-12 20:59:08,2018-05-12 18:27:34,,80,biznesowa,CID00047
POZ-GDA,SGS708,2018-12-15 07:14:10,2018-12-15 07:41:32,2018-12-15 05:33:32,2018-12-15 05:14:10,,160,ekonomiczna,CID00010
GDA-PRA,IBS421,2019-04-03 18:56:52,2019-04-03 19:43:37,2019-04-03 19:09:37,2019-04-03 18:25:52,,71,biznesowa,CID00078
RZY-GDA,KMG893,2018-05-23 04:23:52,2018-05-23 06:21:09,2018-05-23 03:33:09,2018-05-23 01:43:52,,200,ekonomiczna,CID00004
BRU-GDA,HSA145,2020-02-18 21:27:05,2020-02-18 22:52:58,2020-02-18 19:48:58,2020-02-18 18:25:05,,222,ekonomiczna,CID00012
BER-GDA,ZHE158,2019-01-01 07:25:16,2019-01-01 08:04:05,2019-01-01 06:51:05,2019-01-01 06:22:16,,103,ekonomiczna,CID00094
BRU-GDA,VQD169,2019-03-07 17:25:58,2019-03-07 18:46:43,2019-03-07 17:04:43,2019-03-07 15:48:58,,137,ekonomiczna,CID00001
LUB-GDA,NUW148,2018-06-05 13:42:28,2018-06-05 15:01:53,2018-06-05 11:24:53,2018-06-05 10:11:28,,251,biznesowa,CID00012
POZ-GDA,PKY311,2018-02-19 23:46:32,2018-02-20 00:05:54,2018-02-19 22:14:54,2018-02-19 21:55:32,,151,ekonomiczna,CID00035
PRA-GDA,UBM771,2020-03-29 05:08:50,2020-03-29 05:56:35,2020-03-29 04:29:35,2020-03-29 03:44:50,UBM771-GSW231-PZT,124,ekonomiczna,CID00051
LIP-GDA,PDZ614,2019-06-26 11:38:47,2019-06-26 12:21:04,2019-06-26 09:40:04,2019-06-26 09:03:47,,195,biznesowa,CID00005
BAR-GDA,EQT824,2020-12-27 10:38:49,2020-12-27 13:16:23,2020-12-27 12:09:23,2020-12-27 09:37:49,,101,zwykła,CID00046
GDA-WAR,ROP565,2018-02-26 08:19:18,2018-02-26 08:46:55,2018-02-26 05:41:55,2018-02-26 05:19:18,,220,zwykła,CID00001
GDA-WRO,ETW789,2018-06-26 11:55:10,2018-06-26 12:30:13,2018-06-26 10:02:13,2018-06-26 09:32:10,,183,zwykła,CID00077
GDA-PRA,RHA145,2020-09-19 23:47:50,2020-09-20 00:37:35,2020-09-19 21:12:35,2020-09-19 20:28:50,,239,zwykła,CID00011
GDA-BRU,UMJ980,2018-07-29 21:31:30,2018-07-29 22:55:29,2018-07-29 22:09:29,2018-07-29 20:57:30,,74,zwykła,CID00027
LIP-GDA,GBG324,2020-05-17 06:32:02,2020-05-17 07:15:19,2020-05-17 06:53:19,2020-05-17 06:17:02,,55,ekonomiczna,CID00092
RZY-GDA,IQX645,2020-06-07 22:13:03,2020-06-08 00:10:20,2020-06-07 22:10:20,2020-06-07 20:21:03,,152,biznesowa,CID00065
BRU-GDA,XKU855,2018-06-15 20:15:41,2018-06-15 21:31:26,2018-06-15 21:07:26,2018-06-15 19:51:41,,64,zwykła,CID00020
GDA-PRA,QRN525,2019-10-11 10:46:35,2019-10-11 11:36:20,2019-10-11 09:58:20,2019-10-11 09:14:35,,132,zwykła,CID00010
GDA-BAR,SKO416,2019-01-26 06:37:10,2019-01-26 09:11:07,2019-01-26 08:20:07,2019-01-26 05:50:10,SKO416-PKT951-TJL,87,biznesowa,CID00040
GDA-BER,WPH429,2018-08-26 19:29:07,2018-08-26 20:02:28,2018-08-26 18:42:28,2018-08-26 18:13:07,,116,biznesowa,CID00055
BRU-GDA,JLZ143,2018-11-20 19:24:17,2018-11-20 20:58:10,2018-11-20 20:48:10,2018-11-20 19:24:17,,29,biznesowa,CID00024
RZY-GDA,VPC312,2020-10-18 22:25:21,2020-10-19 00:12:30,2020-10-18 20:34:30,2020-10-18 18:52:21,,253,zwykła,CID00094
GDA-RZY,VPC312,2018-07-06 15:20:02,2018-07-06 17:11:53,2018-07-06 16:59:53,2018-07-06 15:16:02,,44,ekonomiczna,CID00015
PRA-GDA,JRE214,2018-11-12 17:03:41,2018-11-12 17:54:26,2018-11-12 14:13:26,2018-11-12 13:28:41,,255,biznesowa,CID00014
GDA-RZY,MUH834,2019-05-30 16:56:10,2019-05-30 18:47:01,2019-05-30 17:26:01,2019-05-30 15:42:10,,114,biznesowa,CID00090
LUB-GDA,GVT102,2020-03-12 14:39:49,2020-03-12 16:04:14,2020-03-12 15:53:14,2020-03-12 14:39:49,,30,ekonomiczna,CID00028
BAR-GDA,UCY529,2018-10-20 16:45:08,2018-10-20 19:20:42,2018-10-20 15:32:42,2018-10-20 13:01:08,,264,ekonomiczna,CID00050
GDA-RZY,VXL974,2018-12-04 15:20:21,2018-12-04 17:09:12,2018-12-04 17:04:12,2018-12-04 15:20:21,,30,biznesowa,CID00039
LON-GDA,OTR909,2018-02-19 08:50:36,2018-02-19 10:37:54,2018-02-19 10:05:54,2018-02-19 08:29:36,,61,ekonomiczna,CID00071
BAR-GDA,AIL645,2019-08-05 17:29:30,2019-08-05 20:07:04,2019-08-05 15:55:04,2019-08-05 13:23:30,,286,biznesowa,CID00075
GDA-WRO,OGT927,2019-11-25 00:41:20,2019-11-25 01:14:23,2019-11-24 21:23:23,2019-11-24 20:53:20,,268,ekonomiczna,CID00096
GDA-LIP,WMU319,2018-01-15 03:06:06,2018-01-15 03:49:19,2018-01-15 02:21:19,2018-01-15 01:45:06,,121,zwykła,CID00007
GDA-KRA,DSE834,2018-01-30 12:11:33,2018-01-30 13:02:36,2018-01-30 10:16:36,2018-01-30 09:39:33,DSE834-AND781-NRJ,192,zwykła,CID00047
WAR-GDA,PIY838,2019-11-15 12:12:32,2019-11-15 12:47:23,2019-11-15 09:38:23,2019-11-15 09:15:32,,217,zwykła,CID00073
KRA-GDA,YPA105,2019-12-17 14:57:49,2019-12-17 15:45:49,2019-12-17 11:47:49,2019-12-17 11:11:49,,266,zwykła,CID00021
GDA-KRA,VLP255,2019-09-05 00:35:26,2019-09-05 01:16:29,2019-09-04 22:28:29,2019-09-04 21:51:26,,204,biznesowa,CID00097
RZY-GDA,LUD280,2019-03-09 08:57:37,2019-03-09 10:41:46,2019-03-09 09:04:46,2019-03-09 07:22:37,,135,zwykła,CID00089
GDA-KRA,UCC555,2019-10-09 22:54:56,2019-10-09 23:39:59,2019-10-09 22:56:59,2019-10-09 22:19:56,,75,biznesowa,CID00050
POZ-GDA,VPC312,2018-11-02 01:56:09,2018-11-02 02:22:31,2018-11-02 02:08:31,2018-11-02 01:49:09,,47,zwykła,CID00086
GDA-WAR,NBO601,2018-11-01 15:50:46,2018-11-01 16:26:23,2018-11-01 12:41:23,2018-11-01 12:18:46,,252,biznesowa,CID00031
GDA-LIP,DRU996,2019-11-21 05:05:22,2019-11-21 05:52:35,2019-11-21 03:50:35,2019-11-21 03:14:22,DRU996-RWL118-IXN,151,ekonomiczna,CID00003
GDA-RZY,GVT102,2019-08-11 23:19:18,2019-08-12 01:13:44,2019-08-11 23:15:44,2019-08-11 21:21:18,GVT102-DAD546-WAV,158,ekonomiczna,CID00000
GDA-LUB,LNB942,2020-08-26 20:11:15,2020-08-26 21:36:30,2020-08-26 19:01:30,2020-08-26 17:43:15,,188,ekonomiczna,CID00065
GDA-POZ,IQX645,2019-03-08 18:44:12,2019-03-08 19:11:54,2019-03-08 15:20:54,2019-03-08 15:03:12,,261,ekonomiczna,CID00025
GDA-BAR,LPR283,2019-05-18 01:48:51,2019-05-18 04:27:48,2019-05-18 02:42:48,2019-05-18 00:12:51,,136,zwykła,CID00033
WRO-GDA,MXV308,2019-10-24 02:13:15,2019-10-24 02:49:46,2019-10-24 02:32:46,2019-10-24 02:06:15,,47,zwykła,CID00051
WRO-GDA,EUF281,2019-09-14 15:18:38,2019-09-14 15:58:09,2019-09-14 15:19:09,2019-09-14 14:52:38,,66,ekonomiczna,CID00099
GDA-KRA,AND781,2018-07-16 14:02:36,2018-07-16 14:46:39,2018-07-16 13:35:39,2018-07-16 12:58:36,,104,biznesowa,CID00001
GDA-BRU,RWX939,2020-08-20 16:39:28,2020-08-20 18:02:27,2020-08-20 13:55:27,2020-08-20 12:43:28,,276,ekonomiczna,CID00086
GDA-BRU,PKY311,2018-06-26 06:02:31,2018-06-26 07:11:56,2018-06-26 03:14:56,2018-06-26 02:05:31,,277,biznesowa,CID00004
GDA-BRU,OHP962,2019-10-07 04:40:26,2019-10-07 06:00:51,2019-10-07 03:16:51,2019-10-07 02:07:26,,193,zwykła,CID00014
WAR-GDA,CZZ946,2018-09-23 19:04:58,2018-09-23 19:30:49,2018-09-23 18:56:49,2018-09-23 18:33:58,,71,biznesowa,CID00021
RZY-GDA,QAY742,2019-12-02 17:14:06,2019-12-02 19:06:15,2019-12-02 16:14:15,2019-12-02 14:32:06,,202,ekonomiczna,CID00084
PRA-GDA,LKC960,2019-01-05 22:31:32,2019-01-05 23:18:17,2019-01-05 21:00:17,2019-01-05 20:15:32,,176,ekonomiczna,CID00017
GDA-LUB,AKX884,2018-04-13 15:45:52,2018-04-13 17:08:07,2018-04-13 16:56:07,2018-04-13 15:37:52,,48,ekonomiczna,CID00068
POZ-GDA,NBO601,2018-06-24 08:04:50,2018-06-24 08:30:12,2018-06-24 04:11:12,2018-06-24 03:51:50,,293,ekonomiczna,CID00075
BAR-GDA,PSF283,2018-11-23 12:53:06,2018-11-23 15:29:40,2018-11-23 14:51:40,2018-11-23 12:20:06,,73,ekonomiczna,CID00055
GDA-BAR,HSA145,2018-02-08 03:26:00,2018-02-08 06:06:57,2018-02-08 02:29:57,2018-02-08 00:00:00,,246,zwykła,CID00001
BAR-GDA,YWS279,2020-02-29 15:27:44,2020-02-29 18:12:18,2020-02-29 15:26:18,2020-02-29 12:54:44,,193,zwykła,CID00058
BAR-GDA,FFX619,2018-05-30 23:44:50,2018-05-31 02:28:24,2018-05-30 21:57:24,2018-05-30 19:25:50,,299,zwykła,CID00043
GDA-WRO,OKU263,2020-02-18 21:58:44,2020-02-18 22:33:47,2020-02-18 19:36:47,2020-02-18 19:06:44,,212,ekonomiczna,CID00099
RZY-GDA,GRN416,2020-11-28 09:07:43,2020-11-28 10:57:00,2020-11-28 09:48:00,2020-11-28 07:58:43,,109,ekonomiczna,CID00095
GDA-LON,DCQ505,2020-04-01 05:26:08,2020-04-01 07:06:34,2020-04-01 02:44:34,2020-04-01 01:15:08,,291,biznesowa,CID00043
GDA-BAR,XLY374,2020-10-09 08:25:49,2020-10-09 10:59:46,2020-10-09 08:47:46,2020-10-09 06:17:49,,168,zwykła,CID00023
GDA-RZY,KYE127,2019-09-19 21:27:00,2019-09-19 23:18:51,2019-09-19 22:58:51,2019-09-19 21:15:00,,52,biznesowa,CID00067
GDA-LUB,ATD981,2018-12-21 18:07:24,2018-12-21 19:36:39,2018-12-21 17:48:39,2018-12-21 16:30:24,,137,biznesowa,CID00013
BAR-GDA,NNI231,2019-03-12 18:56:25,2019-03-12 21:28:59,2019-03-12 17:12:59,2019-03-12 14:41:25,,295,biznesowa,CID00099
GDA-WRO,HIW972,2018-02-23 06:09:11,2018-02-23 06:50:14,2018-02-23 02:31:14,2018-02-23 02:01:11,,288,zwykła,CID00043
GDA-BAR,EXE411,2019-12-21 12:51:57,2019-12-21 15:28:54,2019-12-21 12:42:54,2019-12-21 10:12:57,,199,ekonomiczna,CID00049
GDA-WAR,DRU996,2018-07-14 13:34:35,2018-07-14 14:11:12,2018-07-14 12:27:12,2018-07-14 12:04:35,,130,zwykła,CID00064
PRA-GDA,GXH196,2019-12-02 14:53:57,2019-12-02 15:46:42,2019-12-02 15:38:42,2019-12-02 14:53:57,,35,ekonomiczna,CID00078
GDA-WRO,IGR271,2019-01-22 22:10:10,2019-01-22 22:46:13,2019-01-22 21:18:13,2019-01-22 20:48:10,,122,biznesowa,CID00047
RZY-GDA,UPZ176,2019-11-10 17:52:17,2019-11-10 19:47:26,2019-11-10 15:37:26,2019-11-10 13:55:17,,277,ekonomiczna,CID00045
LIP-GDA,HYD876,2020-07-27 05:03:38,2020-07-27 05:44:55,2020-07-27 03:44:55,2020-07-27 03:08:38,,155,zwykła,CID00012
GDA-LUB,YQG797,2020-02-29 19:45:37,2020-02-29 21:07:56,2020-02-29 19:32:56,2020-02-29 18:20:37,,125,zwykła,CID00084
GDA-BER,PKT951,2020-01-17 01:51:16,2020-01-17 02:27:37,2020-01-17 02:15:37,2020-01-17 01:46:16,,45,zwykła,CID00082
BER-GDA,IKP927,2020-04-20 00:32:53,2020-04-20 01:11:42,2020-04-20 01:01:42,2020-04-20 00:32:53,,35,biznesowa,CID00046
GDA-LON,VWL935,2019-02-17 22:59:37,2019-02-18 00:42:03,2019-02-17 20:49:03,2019-02-17 19:19:37,,260,zwykła,CID00001
GDA-WRO,DVU342,2020-02-19 07:12:38,2020-02-19 07:52:41,2020-02-19 05:10:41,2020-02-19 04:40:38,,192,biznesowa,CID00060
GDA-LUB,IGR271,2018-06-18 14:52:54,2018-06-18 16:25:09,2018-06-18 14:40:09,2018-06-18 13:21:54,IGR271-AZK514-MTW,131,ekonomiczna,CID00003
LIP-GDA,LAC740,2019-01-16 11:07:02,2019-01-16 11:46:19,2019-01-16 09:22:19,2019-01-16 08:46:02,,181,biznesowa,CID00087
GDA-LUB,GIP375,2018-10-20 13:48:45,2018-10-20 15:07:04,2018-10-20 13:34:04,2018-10-20 12:21:45,GIP375-TGZ709-CLW,127,ekonomiczna,CID00075
GDA-BRU,UGV330,2018-03-03 22:05:39,2018-03-03 23:19:04,2018-03-03 23:05:04,2018-03-03 21:55:39,,50,ekonomiczna,CID00079
GDA-BER,WMU319,2019-04-07 15:30:41,2019-04-07 16:14:02,2019-04-07 12:41:02,2019-04-07 12:11:41,,239,ekonomiczna,CID00061
LUB-GDA,ZVJ831,2019-06-09 08:36:10,2019-06-09 09:55:06,2019-06-09 07:46:06,2019-06-09 06:28:10,,168,biznesowa,CID00076
BER-GDA,QGV883,2018-03-28 17:11:12,2018-03-28 17:44:01,2018-03-28 14:57:01,2018-03-28 14:28:12,,203,ekonomiczna,CID00063
GDA-BRU,VKT635,2018-05-16 07:10:41,2018-05-16 08:34:06,2018-05-16 06:27:06,2018-05-16 05:17:41,,153,biznesowa,CID00034
GDA-LUB,ZHE158,2018-09-11 17:53:22,2018-09-11 19:18:37,2018-09-11 18:52:37,2018-09-11 17:34:22,,59,ekonomiczna,CID00066
KRA-GDA,VEI654,2020-11-10 04:32:17,2020-11-10 05:18:17,2020-11-10 04:14:17,2020-11-10 03:38:17,,94,zwykła,CID00026
GDA-BRU,LBX747,2019-01-03 07:33:21,2019-01-03 08:50:20,2019-01-03 05:09:20,2019-01-03 03:57:21,,256,ekonomiczna,CID00044
POZ-GDA,WPH429,2020-07-03 12:28:29,2020-07-03 12:56:51,2020-07-03 08:55:51,2020-07-03 08:36:29,,272,ekonomiczna,CID00092
GDA-RZY,OGT927,2019-01-02 18:29:50,2019-01-02 20:31:16,2019-01-02 18:56:16,2019-01-02 17:01:50,,128,biznesowa,CID00055
GDA-RZY,GXN887,2018-06-28 03:23:42,2018-06-28 05:22:08,2018-06-28 04:26:08,2018-06-28 02:31:42,,92,ekonomiczna,CID00060
GDA-BRU,XWP567,2019-06-07 13:48:10,2019-06-07 15:08:09,2019-06-07 13:50:09,2019-06-07 12:38:10,,110,zwykła,CID00095
WAR-GDA,HAZ826,2018-10-21 04:58:43,2018-10-21 05:33:34,2018-10-21 03:08:34,2018-10-21 02:45:43,,173,biznesowa,CID00004
GDA-WRO,QAB217,2018-12-12 08:22:09,2018-12-12 09:05:12,2018-12-12 08:47:12,2018-12-12 08:17:09,,45,ekonomiczna,CID00031
GDA-RZY,IGN774,2019-11-02 00:08:55,2019-11-02 02:01:46,2019-11-01 23:39:46,2019-11-01 21:55:55,,173,biznesowa,CID00004
LUB-GDA,IGR271,2019-08-27 06:19:50,2019-08-27 07:41:15,2019-08-27 04:14:15,2019-08-27 03:00:50,,239,biznesowa,CID00018
BER-GDA,HAZ826,2018-07-03 00:34:01,2018-07-03 01:04:50,2018-07-02 22:39:50,2018-07-02 22:11:01,HAZ826-NBT979-MAN,183,zwykła,CID00051
GDA-RZY,RNW347,2019-05-03 14:42:57,2019-05-03 16:37:48,2019-05-03 12:08:48,2019-05-03 10:24:57,,298,zwykła,CID00074
BAR-GDA,EQT824,2020-10-15 14:51:23,2020-10-15 17:23:57,2020-10-15 15:55:57,2020-10-15 13:24:23,,127,biznesowa,CID00028
BRU-GDA,AZK514,2020-11-10 05:20:47,2020-11-10 06:55:40,2020-11-10 03:05:40,2020-11-10 01:41:47,,259,biznesowa,CID00013
GDA-PRA,HSA145,2019-05-27 02:54:52,2019-05-27 03:49:37,2019-05-26 23:33:37,2019-05-26 22:49:52,,285,biznesowa,CID00099
POZ-GDA,YPA105,2018-02-10 15:59:35,2018-02-10 16:26:57,2018-02-10 13:36:57,2018-02-10 13:17:35,,202,biznesowa,CID00096
GDA-PRA,AZK514,2019-01-05 10:40:51,2019-01-05 11:31:36,2019-01-05 09:45:36,2019-01-05 09:01:51,,139,ekonomiczna,CID00067
BRU-GDA,VWL935,2020-12-23 17:30:40,2020-12-23 18:53:25,2020-12-23 16:45:25,2020-12-23 15:29:40,,161,biznesowa,CID00072
KRA-GDA,IWY259,2020-07-26 23:04:50,2020-07-26 23:52:50,2020-07-26 22:47:50,2020-07-26 22:11:50,,93,zwykła,CID00086
GDA-WRO,QSY753,2019-03-08 04:09:50,2019-03-08 04:46:53,2019-03-08 04:00:53,2019-03-08 03:30:50,,79,zwykła,CID00040
GDA-POZ,EXE411,2020-07-12 17:03:12,2020-07-12 17:33:54,2020-07-12 13:20:54,2020-07-12 13:03:12,,280,zwykła,CID00036
POZ-GDA,GVT102,2018-11-23 04:40:13,2018-11-23 05:13:35,2018-11-23 04:25:35,2018-11-23 04:06:13,,74,zwykła,CID00079
RZY-GDA,VRG104,2019-03-01 07:56:06,2019-03-01 09:50:15,2019-03-01 08:33:15,2019-03-01 06:51:06,VRG104-DDB991-WSH,105,biznesowa,CID00093
BRU-GDA,DSE834,2020-08-02 23:14:55,2020-08-03 00:39:40,2020-08-02 20:38:40,2020-08-02 19:22:55,,272,zwykła,CID00055
POZ-GDA,UPZ176,2019-07-04 07:12:23,2019-07-04 07:39:45,2019-07-04 04:49:45,2019-07-04 04:30:23,,202,ekonomiczna,CID00010
LUB-GDA,SWP380,2018-01-13 23:37:53,2018-01-14 00:57:49,2018-01-13 23:15:49,2018-01-13 21:57:53,,140,biznesowa,CID00046
GDA-BAR,YEY482,2020-09-04 21:00:10,2020-09-04 23:41:07,2020-09-04 20:50:07,2020-09-04 18:20:10,,200,zwykła,CID00002
GDA-BRU,VKT635,2020-02-16 01:44:20,2020-02-16 02:59:45,2020-02-16 01:20:45,2020-02-16 00:11:20,,133,zwykła,CID00054
